	index	hp.lr	hp.model_width	hp.model_depth	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_sum_of_fro	complexity.param_norm	complexity.path_norm	complexity.params	complexity.log_prod_of_spec	complexity.log_sum_of_spec	complexity.fro_dist	complexity.fro_over_spec	complexity.dist_spec_init	complexity.pacbayes_orig	complexity.pacbayes_init	complexity.pacbayes_flatness	complexity.pacbayes_mag_orig	complexity.pacbayes_mag_init	complexity.pacbayes_mag_flatness	complexity.inverse_margin	complexity.log_prod_of_fro_over_margin	complexity.log_sum_of_fro_over_margin	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_spec_over_margin	complexity.path_norm_over_margin	experiment_id	cross_entropy	data_seed	seed	train_dataset_size	epoch	gen.gap	gen.val_acc	gen.train_acc	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
136	136	0.01	10	3	78.868	42.1766	109.867	8.48908	6220.16	67.2648	1516030	37.4314	4.8673	1778.87	1290.82	28.4695	93603	26783.9	60.18	1.99697e+06	1.52413e+06	5.22449	0.0423905	106.706	8.33104	34.2705	4.70926	2.85139	-4585854124910700937	0.00877367	42	3	6250	18	0.426	0.574	1	1590113189434326139	True	True	True
140	140	0.001	10	5	99.9132	48.4843	178.569	9.04601	9982.64	133.364	2895530	58.2386	5.28569	2350.73	2487.38	33.2282	150210	35387.5	60.18	4.01395e+06	2.97045e+06	7.33865	0.0282528	175.002	8.93455	54.672	5.17424	3.7679	4108024635023438784	0.009881	42	0	6250	90	0.49534	0.5037	0.99904	1590113849535692791	True	True	True
147	147	0.003162	16	4	116.002	57.5384	155.823	9.25128	13456.4	113.93	5629230	50.4545	5.19866	3310.67	3138.37	29.4394	237022	58329.9	70.4499	7.35177e+06	5.38311e+06	4	0.0392056	152.584	9.1267	47.2156	5.07408	4.4667	-3898319721660655299	0.00993384	42	2	6250	21	0.45314	0.5467	0.99984	1590113756100627518	True	True	True
150	150	0.003162	16	2	100.808	63.9804	86.9245	8.84795	10162.2	606.679	2102030	29.9525	4.77852	4093.49	1914.79	32.8758	185019	74540.5	72.8178	2.75095e+06	2.27436e+06	8.09086	0.0355276	83.5871	8.60956	26.615	4.54013	21.5539	-5731590468595689123	0.0097122	42	2	6250	40	0.4031	0.5969	1	1590113767353432034	True	True	True
152	152	0.00631	8	6	82.4057	38.9278	192.554	8.70479	6790.71	11.3336	2298230	66.9423	5.39922	1515.38	1422.54	44.7484	88304	19721.5	52.0024	2.92132e+06	2.06278e+06	3.84821	0.0407293	189.353	8.62055	63.7415	5.31499	0.46161	1763337119348467370	0.00979999	42	4	6250	82	0.46952	0.53	0.99952	1590114460935022545	True	True	True
154	154	0.001	12	2	92.5926	61.5225	84.5752	8.68015	8573.39	1056.51	1186530	29.2361	4.72735	3785.02	1678.98	32.2954	161430	71280.6	75.3071	1.48624e+06	1.2445e+06	8.36746	0.0333768	81.1753	8.4373	25.8362	4.4845	35.2627	6884079626664233470	0.00921698	42	4	6250	107	0.4323	0.5677	1	1590114852582083189	True	True	True
155	155	0.01	14	6	102.052	45.2534	206.049	9.05993	10414.6	6.42038	7014380	72.5032	5.54556	2047.87	1753.82	47.9505	147627	29045.2	56.692	8.79458e+06	5.95143e+06	3.6772	0.0359323	202.723	8.9724	69.177	5.45804	0.230699	8862306381679044440	0.00849075	42	2	6250	68	0.4428	0.5564	0.9992	1590113525338284233	True	True	True
156	156	0.001585	8	5	86.4882	41.7261	170.133	8.78239	7480.2	71.0287	1856430	56.1586	5.22069	1741.07	1867.79	33.3513	100066	23307	53.4988	2.69474e+06	2.02072e+06	10.24	0.0302835	166.636	8.6731	52.6615	5.11141	2.151	-2048022436391706832	0.0094846	42	3	6250	81	0.47444	0.5246	0.99904	1590114218234692034	True	True	True
159	159	0.003162	12	2	88.6777	57.7324	83.5685	8.60823	7863.73	651.45	1186530	29.03	4.71263	3333.03	1483.38	32.1931	148070	62771.2	75.3071	1.54812e+06	1.29433e+06	8.00171	0.0367626	80.2652	8.37229	25.7267	4.47668	23.949	-1575375827339164790	0.00992012	42	0	6250	44	0.4082	0.5918	1	1590113517637451222	True	True	True
162	162	0.001	8	6	96.3118	47.052	204.453	9.01792	9275.96	108.542	2298230	67.1348	5.40429	2213.89	2353.52	39.647	131489	31398.2	56.692	2.91994e+06	2.09975e+06	4.87039	0.0289784	200.912	8.92473	63.5935	5.3111	3.14539	-8450065874759005672	0.00984194	42	3	6250	214	0.48408	0.5148	0.99888	1590115632471402395	True	True	True
164	164	0.001	12	4	108.526	57.9029	152.189	9.11151	11777.9	534.76	3171930	49.3684	5.15688	3352.74	2913.42	28.8519	221761	63142.2	75.3071	3.97948e+06	2.98585e+06	4.99884	0.0348047	148.831	8.98235	46.0104	5.02773	18.6122	1341775228232666432	0.00975727	42	4	6250	36	0.5174	0.4826	1	1590114419315475283	True	True	True
166	166	0.001	14	6	128.201	60.9227	224.409	9.5431	16435.5	86.2055	7014380	72.5208	5.54603	3711.58	3979.33	39.6767	280228	63299.2	68.1956	8.72557e+06	6.12299e+06	4.03143	0.030543	220.921	9.45129	69.0322	5.45422	2.63297	-8848986184548619366	0.00942212	42	4	6250	114	0.48	0.52	1	1590167170740374461	True	True	True
168	168	0.00631	8	3	74.2921	41.2403	107.831	8.3873	5519.31	162.587	972830	36.4776	4.81961	1700.76	1248.91	27.4319	80598.6	24850.6	58.397	1.31069e+06	1.02554e+06	7.18577	0.0399484	104.611	8.22629	33.2574	4.6586	6.4951	7551496049556484868	0.00901607	42	2	6250	20	0.44764	0.5522	0.99984	1590113287379707145	True	True	True
171	171	0.003162	14	2	94.8255	60.8395	85.3371	8.73456	8991.88	625.375	1611780	29.5343	4.74865	3701.45	1694.72	32.683	169309	69707.2	75.3071	2.18583e+06	1.8292e+06	10.3692	0.0370692	82.0421	8.49921	26.2393	4.5133	23.1822	2259696632740080255	0.00999681	42	2	6250	42	0.4076	0.5924	1	1590113743010789970	True	True	True
173	173	0.001	10	4	99.2867	53.2101	148.055	8.95252	9857.84	597.318	2205780	48.3103	5.11618	2831.31	2461.89	28.5671	179477	51563.3	72.8178	2.75278e+06	2.06696e+06	4.82868	0.0348174	144.697	8.82339	44.9527	4.98705	20.797	2885509863050597092	0.00992182	42	0	6250	34	0.5143	0.4857	1	1590113850451727387	True	True	True
175	175	0.001	12	6	118.696	56.8244	218.956	9.39958	14088.8	94.8202	5157330	71.2633	5.51294	3229.01	3425.32	40.4626	225442	51685	64	6.43289e+06	4.5387e+06	4.1943	0.0303012	215.459	9.30757	67.7668	5.42092	2.87316	-7302108551056743762	0.00985676	42	4	6250	139	0.4835	0.5165	1	1590116493618186270	True	True	True
177	177	0.01	12	2	81.9698	52.5809	81.5447	8.46368	6719.05	249.979	1186530	28.9138	4.70433	2764.75	1115.86	32.4734	118360	48715	70.4499	1.63257e+06	1.37003e+06	8.18152	0.03969	78.3181	8.23321	25.6872	4.47386	9.92167	-2775294095317312987	0.00833548	42	0	6250	28	0.3829	0.6171	1	1590112977670099532	True	True	True
179	179	0.003162	8	2	75.3311	51.9742	79.042	8.28492	5674.77	825.255	531030	27.7829	4.62355	2701.31	1069.06	32.7051	80449.4	38306.5	56.692	714530	616446	10.6351	0.0384958	75.7848	8.05226	24.5257	4.3909	31.7689	4533618513740012934	0.00963638	42	4	6250	57	0.4163	0.5837	1	1590113806893854236	True	True	True
180	180	0.001585	14	3	107.431	61.1953	120.608	9.02614	11541.4	574.222	2962430	39.8559	4.98853	3744.87	2661.24	28.157	217309	70524.7	75.3071	3.66519e+06	2.83371e+06	6.05917	0.0335813	117.214	8.85645	36.4621	4.81884	19.2831	7978339655068851090	0.00980565	42	1	6250	26	0.4901	0.5099	1	1590113805138668817	True	True	True
182	182	0.01	16	6	108.489	46.3883	209.996	9.1638	11769.8	5.87162	9156430	74.0249	5.58561	2151.88	1877.73	49.3788	177098	32395.8	60.18	1.1615e+07	7.73783e+06	4	0.0415649	206.816	9.08011	70.8444	5.50191	0.244053	-6151867090777313790	0.0092202	42	4	6250	71	0.44436	0.555	0.99936	1590114812025487444	True	True	True
183	183	0.001	8	3	82.6713	48.2728	111.039	8.5477	6834.54	735.533	972830	37.2801	4.85974	2330.26	1626.92	27.112	128693	43892.2	75.3071	1.2095e+06	948837	7.33865	0.0338443	107.653	8.3784	33.8941	4.69044	24.8936	3577345688727135263	0.00935353	42	0	6250	44	0.522	0.478	1	1590113855626423438	True	True	True
186	186	0.00631	10	2	78.6991	52.0763	80.4744	8.38723	6193.54	432.786	826280	28.4278	4.66962	2711.95	1096.77	32.6835	96091.9	42087.1	62.0459	1.09967e+06	929735	7.74291	0.0405519	77.2692	8.15829	25.2227	4.44068	17.5503	5533540453786753983	0.00930754	42	2	6250	36	0.39	0.61	1	1590113328750048921	True	True	True
188	188	0.001	14	4	117.272	62.4001	155.838	9.25187	13752.6	518.916	4313080	50.276	5.19179	3893.78	3381.57	28.955	277427	78562.8	80.6845	5.34633e+06	3.98908e+06	4.74684	0.0329515	152.425	9.12061	46.8633	5.06053	17.0991	1754727041327055591	0.00894866	42	1	6250	34	0.5106	0.4894	1	1590114050080572898	True	True	True
189	189	0.001585	16	5	122.433	56.4921	190.4	9.41573	14989.8	51.5178	7392830	61.6223	5.39143	3191.35	3504	34.2493	239857	51082.5	64	1.06813e+07	7.82999e+06	10.1132	0.029627	186.881	9.30576	58.1032	5.28146	1.52632	-7042261061882196347	0.00957271	42	0	6250	58	0.46506	0.5343	0.99936	1590113683879823516	True	True	True
190	190	0.01	8	6	79.3403	39.5027	189.077	8.61331	6294.89	8.47694	2298230	66.7667	5.39461	1560.46	1247.52	45.5423	79600.5	19748	50.5679	2.89462e+06	2.09628e+06	4.03143	0.0437977	185.949	8.53099	63.6385	5.31228	0.371271	-5160728813457670496	0.00986103	42	4	6250	90	0.46092	0.5386	0.99952	1590113862670824901	True	True	True
191	191	0.01	14	5	96.1017	41.7162	174.556	8.92061	9235.53	14.872	5663730	60.6346	5.36057	1740.24	1633.98	39.2377	130916	24685.3	56.692	7.57331e+06	5.21773e+06	7.11111	0.0373831	171.269	8.8179	57.3481	5.25786	0.555963	-5083040002587004113	0.00951035	42	3	6250	42	0.43868	0.5602	0.99888	1590113618699240104	True	True	True
193	193	0.001	10	2	85.3698	57.5306	82.3733	8.52287	7288	1121.86	826280	28.6709	4.68698	3309.77	1418.13	32.4146	132695	60273.5	72.8178	1.07329e+06	910857	10.1132	0.0340798	78.9943	8.28151	25.2918	4.44562	38.2329	-5818915736647638061	0.00995758	42	4	6250	111	0.4321	0.5679	1	1590114749334526675	True	True	True
194	194	0.01	16	3	99.3467	51.4871	117.814	8.88642	9869.76	52.0927	3865630	39.692	4.98033	2650.92	1908.43	29.6935	162990	43792.8	66.0479	5.17406e+06	3.90688e+06	4.87039	0.0393118	114.578	8.72461	36.4557	4.81852	2.04786	6070358833646617446	0.00782853	42	2	6250	17	0.4256	0.5744	1	1590113357973872549	True	True	True
195	195	0.003162	14	3	103.396	57.2635	119.332	8.96232	10690.7	305.339	2962430	39.4092	4.96619	3279.11	2401.29	27.4911	188311	57774	70.4499	3.77176e+06	2.89876e+06	5.08731	0.0345699	115.967	8.79408	36.0445	4.79796	10.5555	-1532375267845160861	0.00883914	42	3	6250	18	0.4516	0.5484	1	1590113762248451376	True	True	True
197	197	0.01	16	4	101.729	45.338	149.198	8.9965	10348.7	12.9769	5629230	49.7624	5.17204	2055.54	2051.37	30.9418	146693	29153.9	56.692	7.25061e+06	4.98224e+06	3.59594	0.0430454	146.053	8.87552	46.6169	5.05106	0.558596	-5507333751871766013	0.00910844	42	3	6250	19	0.43258	0.5671	0.99968	1590113589616065989	True	True	True
200	200	0.00631	16	4	108.203	50.8097	152.446	9.12139	11707.9	29.7902	5629230	50.071	5.1839	2581.62	2531.63	30.4681	176166	38861.3	60.18	7.251e+06	5.12881e+06	3.11705	0.0389486	149.2	8.99656	46.8255	5.05908	1.16028	-8735883835984416639	0.00884644	42	1	6250	19	0.44928	0.5504	0.99968	1590113479879194623	True	True	True
202	202	0.001	10	6	108.196	52.204	212.507	9.22987	11706.4	103.739	3585280	69.3687	5.46308	2725.25	2897.6	40.0765	181604	42293.5	62.0459	4.48924e+06	3.18681e+06	4.12799	0.0315583	209.051	9.13892	65.9128	5.37213	3.27382	-4508936653500366188	0.00996974	42	0	6250	145	0.48098	0.5187	0.99968	1590113849536079162	True	True	True
203	203	0.001585	8	5	86.2838	41.483	170.074	8.78056	7444.89	69.5287	1856430	56.0605	5.21762	1720.84	1872.11	33.1936	102501	23708.4	55.0607	2.67431e+06	1.99708e+06	9.6288	0.0292376	166.542	8.67017	52.5282	5.10724	2.03285	-2048022436391706832	0.0099003	42	0	6250	87	0.47816	0.5204	0.99856	1590113508744895472	True	True	True
210	210	0.001	16	5	125.978	59.8205	192.196	9.47185	15870.4	104.657	7392830	61.8917	5.39985	3578.49	3796.21	34.2222	270595	61030.2	68.1956	1.01321e+07	7.38618e+06	6.61963	0.0310152	188.723	9.36332	58.4184	5.29131	3.24595	4980573621573653097	0.00985076	42	2	6250	76	0.47738	0.5223	0.99968	1590114976722697938	True	True	True
213	213	0.003162	16	3	110.633	61.2155	121.769	9.08417	12239.7	312.053	3865630	39.9553	4.99349	3747.34	2749.69	27.4457	230455	70571.2	75.3071	5.00731e+06	3.86616e+06	6.05917	0.0366146	118.461	8.91881	36.6479	4.82813	11.4257	-8900944018555765171	0.00976004	42	0	6250	18	0.4573	0.5427	1	1590113489210240307	True	True	True
214	214	0.001585	16	6	131.29	59.2387	226.233	9.59109	17237.2	34.2032	9156430	73.5077	5.572	3509.22	3977.57	40.6692	275815	56168.4	64	1.14481e+07	7.8141e+06	3.73292	0.0306314	222.748	9.49936	70.0219	5.48027	1.04769	-8481762122677257250	0.00975276	42	0	6250	107	0.46658	0.5331	0.99968	1590113683880434567	True	True	True
216	216	0.001585	12	3	99.2522	56.4878	117.713	8.88138	9851	537.138	2179230	38.962	4.94383	3190.87	2290.69	27.1293	185483	60094.8	75.3071	2.72147e+06	2.10906e+06	6.5536	0.0349695	114.36	8.71371	35.6087	4.77617	18.7835	7096428205270475247	0.00993165	42	0	6250	27	0.5	0.5	1	1590113669702783393	True	True	True
219	219	0.01	12	6	95.3769	43.3348	201.803	8.94819	9096.75	6.33076	5157330	70.7657	5.49984	1877.91	1622.09	46.398	121687	25137.2	53.4988	6.52521e+06	4.49746e+06	4	0.0416792	198.625	8.86457	67.588	5.41622	0.263861	-2784644901043528648	0.00901572	42	4	6250	81	0.45186	0.5475	0.99936	1590114191285712763	True	True	True
220	220	0.001585	12	2	91.3244	60.182	84.2785	8.65895	8340.15	908.864	1186530	29.1062	4.71807	3621.87	1631.32	31.8541	157039	68209	75.3071	1.49946e+06	1.25285e+06	8.00171	0.0356106	80.9434	8.42073	25.771	4.47985	32.3652	-10688740159849512	0.00991086	42	4	6250	72	0.4227	0.5773	1	1590114402499695255	True	True	True
222	222	0.001	14	5	117.469	55.8622	188.208	9.34722	13799	107.677	5663730	60.9467	5.37032	3120.59	3309.23	34.5487	227869	51547.9	66.0479	7.96729e+06	5.86808e+06	8.18152	0.0279231	184.629	9.2354	57.3684	5.2585	3.00668	-6052492033030106880	0.00960615	42	0	6250	90	0.47314	0.5259	0.99904	1590113862163757409	True	True	True
224	224	0.00631	16	2	96.5441	60.3656	85.7014	8.76059	9320.77	335.497	2102030	29.8131	4.76857	3644	1619.31	32.687	164183	64200.8	70.4499	2.84169e+06	2.34945e+06	7.49647	0.038109	82.4341	8.52721	26.5458	4.53519	12.7855	-1527731969814682931	0.00929011	42	2	6250	29	0.3814	0.6186	1	1590113573077086034	True	True	True
228	228	0.003162	14	5	106.465	46.6132	182.019	9.15384	11334.8	22.5312	5663730	60.2715	5.34922	2172.79	2467.86	35.5403	170552	32710.4	60.18	8.12445e+06	5.79254e+06	8.86101	0.0304977	178.529	9.04477	56.7814	5.24015	0.687149	7217791444773154338	0.00982909	42	0	6250	63	0.45452	0.5442	0.99872	1590113491367060648	True	True	True
229	229	0.001585	12	6	113.702	52.2812	216.044	9.32295	12928.2	38.238	5157330	70.743	5.49924	2733.32	3063.96	40.5097	200556	42418.7	62.0459	6.55117e+06	4.55343e+06	4.22806	0.0320894	212.604	9.23244	67.3037	5.40874	1.22703	-661802221272114476	0.00932485	42	1	6250	125	0.47672	0.5228	0.99952	1590114401835463639	True	True	True
233	233	0.00631	16	4	107.365	49.7963	152.193	9.11169	11527.3	27.2149	5629230	49.9613	5.17969	2479.67	2495.51	29.8402	173449	37327.5	60.18	7.3544e+06	5.19761e+06	3.64981	0.0392798	148.956	8.98719	46.7243	5.05519	1.06899	-8735883835984416639	0.00891869	42	0	6250	21	0.44688	0.5528	0.99968	1590113328748376974	True	True	True
234	234	0.001	8	5	89.3249	43.9641	171.946	8.83905	7978.94	145.83	1856430	56.4755	5.23059	1932.84	2023.78	33.4263	123786	30002.1	62.0459	2.71504e+06	2.05946e+06	11.497	0.0286847	168.395	8.72807	52.9241	5.11961	4.1831	5529611871160931686	0.00989803	42	2	6250	102	0.48968	0.5092	0.99888	1590114379479865528	True	True	True
236	236	0.01	10	6	88.3105	42.1998	196.942	8.82028	7798.74	7.91837	3585280	69.2634	5.46031	1780.82	1467.55	46.935	104326	23838.6	53.4988	4.59953e+06	3.28023e+06	4.55111	0.0425581	193.785	8.7372	66.1065	5.37723	0.336991	-8999065712151771232	0.00918193	42	3	6250	66	0.45658	0.5431	0.99968	1590114333762035722	True	True	True
237	237	0.001	12	4	108.864	58.3664	152.291	9.11545	11851.3	562.384	3171930	49.5291	5.16306	3406.63	2913.54	29.959	230904	66387.5	77.9263	4.00863e+06	3.0227e+06	5.22449	0.0347422	148.931	8.98623	46.1693	5.03384	19.5384	1341775228232666432	0.00951033	42	2	6250	36	0.5091	0.4909	1	1590114138085641099	True	True	True
238	238	0.01	14	4	95.678	43.3452	146.463	8.89128	9154.28	14.5814	4313080	48.9979	5.14263	1878.81	1856.68	30.9233	129765	26649.2	56.692	5.45227e+06	3.74956e+06	3.13866	0.0445426	143.351	8.77162	45.8866	5.02297	0.649493	3200184347896181811	0.00954534	42	3	6250	20	0.4368	0.5632	1	1590113322477308770	True	True	True
239	239	0.003162	12	3	95.2554	52.6962	116.546	8.82304	9073.6	307.512	2179230	38.6494	4.9282	2776.88	2074.62	26.9174	159829	48928.7	70.4499	2.779e+06	2.13578e+06	5.22449	0.0370233	113.25	8.65823	35.3532	4.76339	11.3851	8552722761693282105	0.00998266	42	1	6250	20	0.4607	0.5393	1	1590113609209086330	True	True	True
245	245	0.001585	10	5	96.6754	45.8205	176.59	8.98416	9346.13	62.557	2895530	57.8206	5.27263	2099.52	2284.73	33.3975	136467	30672.2	58.397	4.2e+06	3.12257e+06	9.74658	0.0291078	173.053	8.87363	54.2838	5.16211	1.82089	3479100151182935276	0.00942488	42	0	6250	74	0.47928	0.5196	0.99888	1590113671142114581	True	True	True
246	246	0.003162	12	5	99.777	44.7672	178.238	9.03568	9955.46	23.4609	4164630	59.052	5.31111	2004.1	2232.87	34.5833	141120	28424.9	56.692	6.04806e+06	4.38434e+06	9.74658	0.0317019	174.787	8.92782	55.6007	5.20326	0.743757	-615072264321197290	0.00951359	42	1	6250	56	0.45638	0.5425	0.99888	1590113710383932532	True	True	True
247	247	0.001585	14	5	114.079	53.2665	186.186	9.28403	13014	48.8334	5663730	60.5957	5.35935	2837.32	3033.19	34.4487	208244	45417.9	64	8.17106e+06	6.02036e+06	9.28798	0.0276135	182.596	9.17186	57.0063	5.24718	1.34846	3338273222842280724	0.00997426	42	4	6250	76	0.47	0.5284	0.9984	1590115324328449362	True	True	True
250	250	0.003162	16	4	116.004	57.4603	155.895	9.25408	13456.9	117.641	5629230	50.5158	5.20101	3301.69	3143.06	29.5317	237030	58171.7	70.4499	7.32346e+06	5.35093e+06	3.90787	0.0399808	152.676	9.13025	47.2964	5.07719	4.70337	-3898319721660655299	0.00983581	42	0	6250	20	0.4659	0.5341	1	1590113489210240259	True	True	True
251	251	0.001585	14	3	107.551	61.403	120.518	9.02163	11567.2	547.058	2962430	39.7228	4.98187	3770.33	2658.84	27.8244	225368	73472.9	77.9263	3.70223e+06	2.87411e+06	6.61963	0.0328859	117.103	8.85089	36.3081	4.81114	17.9905	7978339655068851090	0.00995309	42	0	6250	26	0.4926	0.5074	1	1590113684199452145	True	True	True
252	252	0.00631	16	5	106.293	44.7893	180.919	9.11945	11298.1	17.0629	7392830	61.7512	5.39546	2006.08	2086.5	38.6053	170001	30202.3	60.18	1.03276e+07	7.14329e+06	8.5598	0.0356533	177.585	9.01527	58.4173	5.29128	0.60835	6902157606496405152	0.00982224	42	1	6250	52	0.45236	0.5462	0.99856	1590113613607924680	True	True	True
254	254	0.003162	16	6	121.87	51.6317	220.374	9.4369	14852.3	11.832	9156430	73.3276	5.56726	2665.83	3083.42	43.0358	230402	41371.8	62.0459	1.16059e+07	7.68528e+06	3.54325	0.0359773	217.049	9.3494	70.0028	5.47976	0.425682	8269298200742140557	0.00969216	42	2	6250	93	0.45896	0.5404	0.99936	1590114687961937370	True	True	True
255	255	0.01	10	6	87.279	43.4474	195.496	8.78223	7617.62	7.94794	3585280	69.4306	5.46471	1887.68	1367.91	48.1307	88772.4	22013.7	46.6034	4.44398e+06	3.19767e+06	3.78991	inf	inf	inf	inf	inf	inf	-8999065712151771232	0.247274	42	0	6250	300	0.39902	0.4957	0.89472	1590112977663800330	True	False	False
257	257	0.003162	8	2	75.5294	52.2232	79.0703	8.28693	5704.69	819.077	531030	27.9781	4.63749	2727.26	1046.06	33.9462	94216.5	45053.2	66.0479	713503	615988	10.3692	0.0385148	75.8136	8.05431	24.7214	4.40487	31.5466	4533618513740012934	0.00989735	42	2	6250	58	0.4082	0.5918	1	1590113577359342790	True	True	True
258	258	0.001	16	3	116.957	67.4216	123.56	9.17375	13679	747.486	3865630	40.5699	5.02423	4545.67	3153.04	27.8244	285884	95016.2	83.5918	4.67682e+06	3.61461e+06	6.61963	0.0312489	120.095	9.00046	37.1042	4.85094	23.3581	-800326134437226231	0.00963457	42	0	6250	34	0.5056	0.4944	1	1590114032242767759	True	True	True
259	259	0.00631	12	2	85.0412	54.8292	82.5426	8.53496	7232.01	394.207	1186530	28.9131	4.70428	3006.24	1288.6	32.2688	115733	48120.6	64	1.62031e+06	1.36078e+06	8.86101	0.0399757	79.3231	8.305	25.6936	4.47432	15.7587	1796527129861811897	0.00989119	42	1	6250	32	0.3889	0.6111	1	1590113828833054488	True	True	True
261	261	0.001	14	3	110.024	63.914	121.318	9.06164	12105.2	806.753	2962430	40.0367	4.99757	4085	2794.91	28.0447	262278	88521.6	86.6592	3.61991e+06	2.81741e+06	6.89399	0.0319281	117.874	8.88943	36.5925	4.82535	25.7581	8472726851279803983	0.00984199	42	4	6250	35	0.5072	0.4928	1	1590114435038462785	True	True	True
263	263	0.001	12	3	101.647	58.9952	118.424	8.91694	10332.1	760.94	2179230	39.2665	4.95906	3480.43	2408.85	27.7337	208432	70225.2	80.6845	2.67575e+06	2.08461e+06	7.11111	0.0322211	114.989	8.74518	35.8314	4.7873	24.5183	5914637055047857437	0.00964564	42	0	6250	36	0.5166	0.4834	1	1590113853956435926	True	True	True
264	264	0.001	8	3	82.6117	48.0312	110.981	8.54477	6824.69	716.827	972830	37.2265	4.85706	2307	1619.27	26.4911	128508	43454.3	75.3071	1.18892e+06	926177	6.5536	0.0330516	107.571	8.37428	33.8168	4.68657	23.6923	3577345688727135263	0.00941853	42	3	6250	43	0.5226	0.4774	1	1590114286018256044	True	True	True
265	265	0.001585	10	4	96.6025	50.7848	147.016	8.91257	9332.05	369.234	2205780	48.0997	5.10808	2579.09	2299.14	29.3014	164381	45445	70.4499	2.86055e+06	2.1536e+06	4.91265	0.0366251	143.709	8.78537	44.7927	4.98089	13.5232	828852094380295083	0.00989315	42	2	6250	30	0.50234	0.4975	0.99984	1590113911982966206	True	True	True
267	267	0.003162	14	4	108.856	54.327	152.943	9.14054	11849.5	132.344	4313080	49.615	5.16637	2951.43	2812.6	28.8707	202042	50339.4	68.1956	5.70146e+06	4.20656e+06	4.55111	0.0380323	149.674	9.01479	46.3457	5.04062	5.03334	549308750305819387	0.00909196	42	1	6250	21	0.46628	0.5334	0.99968	1590113598747718285	True	True	True
269	269	0.003162	12	2	88.6596	57.7362	83.6027	8.61068	7860.52	657.984	1186530	29.1124	4.71852	3333.47	1477.55	32.7689	148009	62779.3	75.3071	1.61767e+06	1.36403e+06	10.7719	0.0366425	80.2961	8.3745	25.8059	4.48233	24.1102	-1575375827339164790	0.00959844	42	1	6250	44	0.3962	0.6038	1	1590113648733826022	True	True	True
272	272	0.00631	10	6	91.1954	41.1758	199.345	8.88351	8316.6	10.1727	3585280	68.82	5.44864	1695.45	1648.81	44.6972	105159	21454.5	50.5679	4.59491e+06	3.17426e+06	3.73292	0.0375356	196.063	8.79713	65.5376	5.36226	0.381838	-6474181212330827612	0.00815665	42	0	6250	88	0.4448	0.5552	1	1590167173935786121	True	True	True
273	273	0.001	10	3	92.5077	53.7661	115.087	8.75009	8557.68	743.138	1516030	38.411	4.91628	2890.8	2008.01	27.6708	161134	54445.3	75.3071	1.88034e+06	1.47035e+06	7.26161	0.0317185	111.636	8.57754	34.9602	4.74374	23.5712	6568558403331794652	0.00894293	42	0	6250	39	0.5128	0.4872	1	1590113850451586524	True	True	True
275	275	0.00631	16	2	96.607	60.3949	85.7336	8.76289	9332.91	341.135	2102030	29.7736	4.76574	3647.55	1640.94	32.3229	164396	64263.2	70.4499	2.87258e+06	2.38017e+06	8.18152	0.0388451	82.4855	8.53088	26.5254	4.53373	13.2515	-1527731969814682931	0.00942091	42	1	6250	28	0.3855	0.6145	1	1590113459034570826	True	True	True
