	complexity.dist_spec_init	complexity.fro_dist	complexity.fro_over_spec	complexity.inverse_margin	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_prod_of_fro_over_margin	complexity.log_prod_of_spec	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_fro	complexity.log_sum_of_fro_over_margin	complexity.log_sum_of_spec	complexity.log_sum_of_spec_over_margin	complexity.pacbayes_flatness	complexity.pacbayes_init	complexity.pacbayes_mag_flatness	complexity.pacbayes_mag_init	complexity.pacbayes_mag_orig	complexity.pacbayes_orig	complexity.param_norm	complexity.params	complexity.path_norm	complexity.path_norm_over_margin	cross_entropy	data_seed	epoch	experiment_id	gen.gap	gen.train_acc	gen.val_acc	hp.lr	hp.model_depth	hp.model_width	index	is.converged	is.high_train_accuracy	is.last_epoch	repeat_id	seed	train_dataset_size	complexity.dist_spec_init_adjusted1	complexity.fro_dist_adjusted1	complexity.fro_over_spec_adjusted1	complexity.l2_adjusted1	complexity.l2_dist_adjusted1	complexity.log_prod_of_fro_adjusted1	complexity.log_prod_of_fro_over_margin_adjusted1	complexity.log_prod_of_spec_adjusted1	complexity.log_prod_of_spec_over_margin_adjusted1	complexity.log_sum_of_fro_adjusted1	complexity.log_sum_of_fro_over_margin_adjusted1	complexity.log_sum_of_spec_adjusted1	complexity.log_sum_of_spec_over_margin_adjusted1	complexity.pacbayes_flatness_adjusted1	complexity.pacbayes_init_adjusted1	complexity.pacbayes_mag_flatness_adjusted1	complexity.pacbayes_mag_init_adjusted1	complexity.pacbayes_mag_orig_adjusted1	complexity.pacbayes_orig_adjusted1	complexity.param_norm_adjusted1	complexity.path_norm_adjusted1	complexity.path_norm_over_margin_adjusted1	complexity.path_norm_adjusted2	complexity.path_norm_over_margin_adjusted2
351	36.632	2392.82	1153.3	0.0516952	76.74	48.9165	108.925	105.963	37.9509	34.9885	8.44198	8.29386	4.89328	4.74516	70.4499	42166.5	8.46281	1.0788e+06	1.29697e+06	103743	5889.02	972830	308.651	15.9558	0.00995829	42	22	-4563901788654149725	0.2383	0.9999	0.7616	0.00316228	3	8	351	True	True	True	1590102305899474006	0	50000	0.0270673	0.218761	0.151875	0.0391765	0.0312783	0.0466744	0.0460354	0.0275503	0.0264532	0.0129938	0.0128793	0.0098927	0.00974183	0.0375366	0.91833	0.0130099	4.645	5.09307	1.44044	0.343191	0.0785686	0.0178638	2.68886e+34	4.99559e+08
352	36.6088	2408.6	1168.9	0.0503093	76.9097	49.0775	109.028	106.039	37.984	34.9944	8.44715	8.29767	4.89493	4.74545	72.8178	43870.1	8.86101	1.08462e+06	1.30226e+06	107704	5915.1	972830	322.791	16.2394	0.0095677	42	24	-4563901788654149725	0.24784	0.99984	0.752	0.00316228	3	8	352	True	True	True	1590102314011555864	2	50000	0.0270588	0.219481	0.152899	0.0392198	0.0313297	0.0466965	0.0460519	0.0275623	0.0264554	0.0129978	0.0128823	0.00989437	0.00974213	0.0381622	0.936697	0.0133124	4.65751	5.10345	1.46768	0.343951	0.0803481	0.0180219	6.58633e+34	7.10583e+08
353	36.7704	2417.62	1162.39	0.051107	77.0094	49.1693	109.014	106.04	38.0039	35.0301	8.44642	8.29772	4.89593	4.74724	68.1956	41240.7	8.75886	1.08577e+06	1.30314e+06	101130	5930.44	972830	316.223	16.1612	0.00987608	42	23	-4563901788654149725	0.23822	0.99982	0.7616	0.00316228	3	8	353	True	True	True	1590102314630354178	3	50000	0.0271184	0.219892	0.152472	0.0392452	0.031359	0.0466935	0.0460521	0.0275695	0.0264689	0.0129972	0.0128823	0.00989538	0.00974396	0.0369312	0.908193	0.0132355	4.65998	5.10517	1.42218	0.344396	0.0795265	0.0179784	4.366e+34	6.45189e+08
354	36.57	2452.53	1170.56	0.0498374	77.1074	49.523	109.105	106.106	37.9772	34.9782	8.45098	8.30103	4.89459	4.74464	70.4499	43218	9.17839	1.09487e+06	1.30939e+06	104739	5945.55	972830	335.384	16.7146	0.00969976	42	24	-4563901788654149725	0.2441	0.9998	0.7557	0.00316228	3	8	354	True	True	True	1590102322483389849	4	50000	0.0270444	0.221474	0.153007	0.0392702	0.0314716	0.046713	0.0460665	0.0275598	0.0264493	0.0130008	0.0128849	0.00989403	0.00974129	0.0375366	0.92971	0.0135487	4.67947	5.1174	1.44734	0.344835	0.0819004	0.0182837	1.416e+35	1.26513e+09
355	36.4822	2669.71	1363.35	0.0497572	84.322	51.6693	112.475	109.474	38.9543	35.9537	8.61948	8.46945	4.94345	4.79342	70.4499	47043.2	7.11111	1.63771e+06	2.00774e+06	125251	7110.2	1516030	241.353	12.009	0.009697	42	20	3466656309626013428	0.23542	0.99982	0.7644	0.00316228	3	10	355	True	True	True	1590102337484898344	0	50000	0.0270119	0.231072	0.165127	0.0410663	0.0321463	0.0474289	0.0467919	0.0279121	0.0268156	0.0131297	0.013015	0.00994329	0.00979124	0.0375366	0.969981	0.0119257	5.72313	6.33678	1.58273	0.377099	0.069477	0.0154977	1.96458e+32	1.69962e+06
356	35.8411	2596.21	1356.88	0.0504281	83.7835	50.953	112.376	109.388	38.8705	35.8833	8.61451	8.46515	4.93926	4.7899	75.3071	48901.2	8.46281	1.67599e+06	2.05173e+06	132181	7019.67	1516030	230.094	11.6032	0.00984385	42	19	3466656309626013428	0.23736	0.99986	0.7625	0.00316228	3	10	356	True	True	True	1590102345874170948	1	50000	0.0267735	0.227869	0.164735	0.0409349	0.0319227	0.047408	0.0467735	0.0278821	0.0267893	0.0131259	0.0130116	0.00993907	0.00978765	0.038809	0.988951	0.0130099	5.78963	6.40583	1.62592	0.374691	0.0678372	0.0152336	7.5565e+31	854615
357	35.9535	2650.67	1369.35	0.0492565	84.1678	51.4847	112.435	109.424	38.8457	35.8349	8.61748	8.46695	4.93802	4.78748	70.4499	46707.8	7.03761	1.63497e+06	2.00633e+06	124793	7084.21	1516030	238.333	11.7394	0.00940175	42	20	3466656309626013428	0.24152	0.99992	0.7584	0.00316228	3	10	357	True	True	True	1590102354467747403	2	50000	0.0268155	0.230246	0.16549	0.0410287	0.0320888	0.0474205	0.0467812	0.0278732	0.0267712	0.0131282	0.013013	0.00993783	0.00978517	0.0375366	0.966517	0.0118639	5.71834	6.33456	1.57983	0.37641	0.069041	0.0153228	1.52721e+32	1.07928e+06
358	36.0354	2643.14	1363.03	0.0476867	84.2272	51.4115	112.442	109.399	38.9142	35.8711	8.61785	8.4657	4.94144	4.78929	77.9263	51515.5	7.82776	1.66406e+06	2.03703e+06	138229	7094.22	1516030	236.358	11.2712	0.00887949	42	20	3466656309626013428	0.23332	0.99982	0.7665	0.00316228	3	10	358	True	True	True	1590102399215510556	3	50000	0.026846	0.229919	0.165108	0.0410432	0.032066	0.0474219	0.0467758	0.0278977	0.0267847	0.0131285	0.0130121	0.00994127	0.00978702	0.0394782	1.01504	0.0125122	5.76899	6.38284	1.6627	0.376675	0.0687543	0.0150141	1.29307e+32	478209
359	36.2643	2952.43	1570.55	0.0491215	91.3971	54.3363	115.475	112.462	39.7422	36.7288	8.7695	8.61883	4.98284	4.83217	77.9263	57541	7.41693	2.3744e+06	2.93938e+06	162761	8353.44	2179230	209.825	10.3069	0.00973625	42	18	-5502688672278353946	0.23374	0.99984	0.7661	0.00316228	3	12	359	True	True	True	1590102401915056660	0	50000	0.0269311	0.242999	0.177231	0.0427544	0.0329655	0.0480573	0.0474262	0.028193	0.0271031	0.0132435	0.0131292	0.00998283	0.00983074	0.0394782	1.07276	0.0121794	6.89115	7.66731	1.80422	0.408741	0.0647804	0.0143575	1.19498e+31	79942.2
360	35.7993	2910.56	1566.36	0.0491914	91.0785	53.9496	115.354	112.342	39.6675	36.6554	8.76342	8.61282	4.97911	4.8285	83.5918	60847.8	7.11111	2.35688e+06	2.92583e+06	173378	8295.29	2179230	197.627	9.72155	0.00938916	42	18	-5502688672278353946	0.23072	0.99992	0.7692	0.00316228	3	12	360	True	True	True	1590102402127462793	1	50000	0.0267579	0.24127	0.176995	0.0426799	0.032848	0.0480321	0.0474008	0.0281665	0.027076	0.0132389	0.0131246	0.00997909	0.009827	0.0408881	1.10316	0.0119257	6.86568	7.64961	1.86214	0.407315	0.0628692	0.0139439	3.60695e+30	24827.1
361	34.8826	2591.71	1369.96	0.050929	83.8715	50.9089	112.3	109.323	38.7274	35.7501	8.61075	8.46188	4.9321	4.78324	75.3071	48816.5	7.11111	1.63485e+06	2.01203e+06	132459	7034.43	1516030	220.434	11.2265	0.00995655	42	19	3466656309626013428	0.22618	0.99988	0.7737	0.00316228	3	10	361	True	True	True	1590102402584912749	4	50000	0.0264131	0.227671	0.165527	0.0409564	0.0319089	0.047392	0.0467596	0.0278307	0.0267395	0.0131231	0.0130091	0.00993187	0.00978084	0.038809	0.988094	0.0119257	5.71813	6.34355	1.62763	0.375085	0.0663979	0.0149843	3.20469e+31	441675
362	35.7574	2881.64	1558.54	0.0495293	90.893	53.6809	115.225	112.219	39.6472	36.642	8.75696	8.6067	4.97809	4.82783	75.3071	54275	7.11111	2.35829e+06	2.93044e+06	155561	8261.53	2179230	185.263	9.17597	0.00961567	42	17	-5502688672278353946	0.23154	0.99984	0.7683	0.00316228	3	12	362	True	True	True	1590102420889844820	2	50000	0.0267423	0.240068	0.176553	0.0426364	0.0327661	0.0480052	0.0473749	0.0281593	0.027071	0.013234	0.01312	0.00997807	0.00982632	0.038809	1.04187	0.0119257	6.86774	7.65564	1.76387	0.406486	0.0608708	0.0135469	9.90807e+29	7820.86
363	36.278	2908.83	1564.89	0.0491724	91.0971	53.9335	115.374	112.361	39.7459	36.7334	8.76441	8.61379	4.98303	4.8324	72.8178	52976.5	7.11111	2.35162e+06	2.92111e+06	151096	8298.69	2179230	198.118	9.74192	0.00996102	42	17	-5502688672278353946	0.23506	0.99976	0.7647	0.00316228	3	12	363	True	True	True	1590102421038986051	3	50000	0.0269362	0.241198	0.176912	0.0426842	0.0328431	0.0480362	0.0474049	0.0281943	0.0271048	0.0132396	0.0131254	0.00998302	0.00983097	0.0381622	1.02933	0.0119257	6.85802	7.64344	1.73837	0.407399	0.0629473	0.0139585	3.79048e+30	25888.5
364	35.5865	2901.33	1558.84	0.0493872	91.1056	53.864	115.308	112.3	39.6833	36.6753	8.76115	8.61074	4.9799	4.8295	75.3071	54645.7	8.46281	2.42298e+06	2.99398e+06	156289	8300.23	2179230	192.265	9.49542	0.0094493	42	17	-5502688672278353946	0.22896	0.99986	0.7709	0.00316228	3	12	364	True	True	True	1590102430424206560	4	50000	0.0266783	0.240887	0.17657	0.0426862	0.0328219	0.0480225	0.047392	0.0281721	0.0270833	0.0132372	0.0131231	0.00997988	0.00982802	0.038809	1.04543	0.0130099	6.96129	7.73819	1.76799	0.407437	0.0620105	0.0137807	2.08075e+30	15506
365	36.3488	3180.54	1752.96	0.0481194	97.4236	56.3963	117.798	114.764	40.4094	37.3753	8.88566	8.73395	5.0162	4.8645	83.5918	66489.8	7.33865	3.22249e+06	4.03009e+06	198373	9491.36	2962430	169.008	8.13256	0.0091719	42	17	-7516250720238005221	0.2189	0.9999	0.781	0.00316228	3	14	365	True	True	True	1590102430480478492	0	50000	0.0269625	0.252212	0.187241	0.0441415	0.0335846	0.0485382	0.0479091	0.0284286	0.0273406	0.0133309	0.0132166	0.0100162	0.00986357	0.0408881	1.15317	0.012115	8.02806	8.97785	1.99185	0.435692	0.0581391	0.0127535	1.57892e+29	699.456
366	35.9498	3259.46	1789.39	0.0487671	98.0631	57.0917	117.984	114.963	40.3639	37.3432	8.89492	8.74389	5.01393	4.86289	77.9263	63522.4	7.33865	3.23466e+06	4.03383e+06	187365	9616.37	2962430	181.788	8.8653	0.00959036	42	16	-7516250720238005221	0.23222	0.99982	0.7676	0.00316228	3	14	366	True	True	True	1590102438397445199	1	50000	0.0268141	0.255322	0.189177	0.0442861	0.033791	0.0485765	0.0479506	0.0284126	0.0273288	0.0133379	0.0132241	0.0100139	0.00986194	0.0394782	1.12714	0.012115	8.04321	8.98202	1.93579	0.438551	0.0602973	0.0133156	6.78452e+29	3927.21
367	36.6434	3269.34	1755.46	0.0493281	98.1272	57.1782	117.91	114.9	40.5427	37.5334	8.89122	8.74076	5.02287	4.8724	77.9263	63714.9	7.41693	3.24497e+06	4.04287e+06	187610	9628.95	2962430	174.836	8.62434	0.00999044	42	16	-7516250720238005221	0.22206	0.99986	0.7778	0.00316228	3	14	367	True	True	True	1590102462284478305	2	50000	0.0270715	0.255708	0.187374	0.0443006	0.0338166	0.0485613	0.0479375	0.0284755	0.0273983	0.0133351	0.0132218	0.0100228	0.00987158	0.0394782	1.12885	0.0121794	8.05602	8.99207	1.93706	0.438838	0.0591331	0.0131334	3.11051e+29	2263.25
368	35.3989	3166.28	1758.54	0.0488968	97.5176	56.2697	117.759	114.741	40.3537	37.3356	8.88367	8.73277	5.01342	4.86251	80.6845	63890.4	6.5536	3.1624e+06	3.97475e+06	191844	9509.68	2962430	161.642	7.90378	0.00933834	42	16	-7516250720238005221	0.23046	0.99996	0.7695	0.00316228	3	14	368	True	True	True	1590102468927582229	3	50000	0.0266079	0.251646	0.187539	0.0441628	0.0335469	0.0485302	0.0479043	0.028409	0.027326	0.0133294	0.0132157	0.0100134	0.00986155	0.0401708	1.1304	0.0114487	7.95286	8.916	1.9588	0.436112	0.0568581	0.0125728	6.47589e+28	395.286
369	36.2492	3475.55	1971.51	0.0500274	103.701	58.9538	120.022	117.026	40.9645	37.9693	8.99681	8.84705	5.04396	4.8942	83.5918	72654.9	6.75472	4.15232e+06	5.24122e+06	224756	10753.8	3865630	152.258	7.61705	0.00999508	42	15	-2816857335689492218	0.22468	0.99998	0.7753	0.00316228	3	16	369	True	True	True	1590102478141302699	0	50000	0.0269255	0.263649	0.19857	0.0455414	0.0343377	0.0489943	0.0483789	0.0286232	0.027557	0.013414	0.0133019	0.0100439	0.00989363	0.0408881	1.20545	0.011623	9.11298	10.2384	2.12017	0.463763	0.055183	0.0123426	1.95802e+28	188.778
370	35.9143	3274.6	1773.9	0.0482053	98.1049	57.2241	117.885	114.853	40.3419	37.3096	8.89	8.73838	5.01283	4.86121	83.5918	68455.5	6.82382	3.21414e+06	4.01052e+06	201157	9624.56	2962430	172.452	8.31308	0.009489	42	16	-7516250720238005221	0.22422	0.99992	0.7757	0.00316228	3	14	370	True	True	True	1590102478718528020	4	50000	0.0268009	0.255914	0.188356	0.0442956	0.0338302	0.0485562	0.0479277	0.0284049	0.0273165	0.0133342	0.01322	0.0100128	0.00986023	0.0408881	1.17009	0.0116823	8.01766	8.95603	2.00578	0.438738	0.0587285	0.0128942	2.36363e+29	1085.06
371	35.6622	3575.63	1983.75	0.0462045	104.343	59.7966	120.069	116.994	40.9171	37.8424	8.99916	8.84543	5.04159	4.88785	83.5918	74746.4	6.00133	4.09896e+06	5.17242e+06	227549	10887.5	3865630	154.31	7.12982	0.00853164	42	15	-2816857335689492218	0.22766	0.99996	0.7723	0.00316228	3	16	371	True	True	True	1590102487245452170	1	50000	0.0267066	0.267418	0.199186	0.0456822	0.0345822	0.0490039	0.0483723	0.0286067	0.0275109	0.0134158	0.0133007	0.0100415	0.00988721	0.0408881	1.22267	0.0109557	9.05424	10.171	2.1333	0.466637	0.0555536	0.0119414	2.55915e+28	50.3253
372	36.124	3528.3	1965.18	0.0492328	103.975	59.3995	120.066	117.055	40.9779	37.9667	8.99905	8.84848	5.04463	4.89407	86.6592	76463	6.96525	4.18411e+06	5.26359e+06	234238	10810.9	3865630	156.734	7.71644	0.00969867	42	15	-2816857335689492218	0.22362	0.99992	0.7763	0.00316228	3	16	372	True	True	True	1590102495451373178	2	50000	0.026879	0.265643	0.198251	0.0456015	0.0344672	0.0490033	0.0483849	0.0286279	0.027556	0.0134157	0.013303	0.0100445	0.0098935	0.0416315	1.23663	0.0118028	9.1478	10.2602	2.16443	0.464992	0.0559882	0.0124229	3.49526e+28	244.655
373	37.1038	3597.03	1950.83	0.0466553	104.394	59.9752	120.115	117.05	41.1341	38.0691	9.00146	8.84821	5.05244	4.89919	80.6845	72579.1	7.26161	4.21438e+06	5.28301e+06	219849	10898.1	3865630	157.919	7.36776	0.0086346	42	15	-2816857335689492218	0.22926	0.99996	0.7707	0.00316228	3	16	373	True	True	True	1590102495616807004	3	50000	0.0272411	0.268217	0.197526	0.0456933	0.0346339	0.0490133	0.0483839	0.0286824	0.0275932	0.0134175	0.0133028	0.0100523	0.00989868	0.0401708	1.20482	0.0120512	9.18083	10.2791	2.0969	0.466864	0.0561995	0.012139	4.06352e+28	97.0341
