	index	hp.lr	hp.model_width	hp.model_depth	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_sum_of_fro	complexity.param_norm	complexity.path_norm	complexity.params	complexity.log_prod_of_spec	complexity.log_sum_of_spec	complexity.fro_dist	complexity.fro_over_spec	complexity.dist_spec_init	complexity.pacbayes_orig	complexity.pacbayes_init	complexity.pacbayes_flatness	complexity.pacbayes_mag_orig	complexity.pacbayes_mag_init	complexity.pacbayes_mag_flatness	complexity.inverse_margin	complexity.log_prod_of_fro_over_margin	complexity.log_sum_of_fro_over_margin	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_spec_over_margin	complexity.path_norm_over_margin	experiment_id	cross_entropy	data_seed	seed	train_dataset_size	epoch	gen.gap	gen.val_acc	gen.train_acc	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
149	149	0.001585	10	2	85.4022	58.9981	82.216	8.51163	7293.53	1057.01	826280	28.8697	4.70118	3480.77	1322.12	35.5631	132796	63387.1	72.8178	1.1094e+06	957179	10.9113	0.038229	78.9518	8.27847	25.6056	4.46803	40.4085	426248914965896853	0.00937984	42	3	12500	63	0.3607	0.6393	1	1590115472127216087	True	True	True
151	151	0.001	12	5	108.163	52.3453	183.559	9.20195	11699.3	111.765	4164630	59.8575	5.33628	2740.04	2805.76	35.4218	193200	45264.9	66.0479	5.92966e+06	4.42272e+06	9.17839	0.0290148	180.019	9.09132	56.3176	5.22566	3.24283	3409056197794613212	0.00982899	42	1	12500	70	0.40354	0.5951	0.99864	1590115822234872368	True	True	True
153	153	0.003162	16	4	113.641	56.4748	155.011	9.22008	12914.3	79.9588	5629230	50.5006	5.20043	3189.4	2885.98	31.4241	220196	54397.3	68.1956	7.35608e+06	5.39282e+06	3.96893	0.0419597	151.84	9.09811	47.3295	5.07846	3.35505	-3898319721660655299	0.00990049	42	1	12500	19	0.36634	0.6335	0.99984	1590114952897930644	True	True	True
157	157	0.001	10	6	107.78	52.5309	212.385	9.22667	11616.6	98.3272	3585280	69.8192	5.47493	2759.5	2812.91	42.3313	191834	45586.3	66.0479	4.50586e+06	3.22147e+06	4.55111	0.0333293	208.984	9.13716	66.4178	5.38542	3.27718	-4508936653500366188	0.00964151	42	1	12500	104	0.3993	0.6003	0.9996	1590167165147556477	True	True	True
158	158	0.00631	16	5	107.421	47.7389	181.143	9.12645	11539.4	14.6015	7392830	62.1409	5.40764	2279	2043.16	41.4157	168487	33293.1	58.397	9.93073e+06	6.94186e+06	5.83268	0.0355531	177.806	9.02217	58.8042	5.30337	0.519128	6902157606496405152	0.00924751	42	2	12500	37	0.3515	0.6469	0.9984	1590115252714264653	True	True	True
160	160	0.01	10	6	88.505	44.3093	196.478	8.80806	7833.13	7.87169	3585280	69.2843	5.46086	1963.32	1438.42	48.0352	107846	27046.9	55.0607	4.53621e+06	3.30006e+06	4.29681	0.0425564	193.321	8.72498	66.1273	5.37778	0.33499	-8999065712151771232	0.00929601	42	0	12500	61	0.37334	0.6257	0.99904	1590114033472966195	True	True	True
161	161	0.00631	16	4	105.86	50.203	151.442	9.08278	11206.3	22.6832	5629230	50.4181	5.19726	2520.34	2260.47	32.8852	179322	40346.9	64	7.28913e+06	5.19482e+06	3.78991	0.0406485	148.239	8.95959	47.2154	5.07407	0.922038	-8735883835984416639	0.00979761	42	2	12500	18	0.35074	0.6483	0.99904	1590114796118124082	True	True	True
163	163	0.001	8	3	81.086	47.0049	110.814	8.53641	6574.93	671.242	972830	37.3492	4.86319	2209.46	1548.77	27.9247	119715	40243.5	72.8178	1.25392e+06	989747	8.00171	0.0377033	107.536	8.37251	34.0712	4.69929	25.3081	3577345688727135263	0.00940283	42	3	12500	36	0.4421	0.5579	1	1590115595568561921	True	True	True
165	165	0.001	16	5	125.796	60.479	192.251	9.47357	15824.5	109.409	7392830	62.2302	5.41043	3657.7	3685.22	36.2267	288098	66608.1	72.8178	1.02178e+07	7.51764e+06	7.11111	0.0292965	188.72	9.36325	58.6999	5.30011	3.20531	4980573621573653097	0.0099513	42	3	12500	56	0.39528	0.6036	0.99888	1590167522861396552	True	True	True
167	167	0.01	12	3	84.2585	45.5611	112.363	8.6139	7099.5	54.105	2179230	38.781	4.93478	2075.82	1335.35	31.4064	117248	34297.4	66.0479	2.85319e+06	2.18526e+06	5.22449	0.0478854	109.324	8.46195	35.7421	4.78284	2.59084	4237752798273886085	0.00946179	42	3	12500	16	0.35344	0.6464	0.99984	1590114398826431843	True	True	True
169	169	0.00631	16	2	95.8632	61.5351	85.4175	8.74031	9189.75	306.418	2102030	30.1053	4.78944	3786.57	1467.38	35.3021	173035	71310.5	75.3071	2.97019e+06	2.50549e+06	9.86654	0.043803	82.2895	8.51688	26.9772	4.566	13.4221	-1527731969814682931	0.00998043	42	1	12500	25	0.3325	0.6675	1	1590114607403451779	True	True	True
170	170	0.01	8	3	70.148	40.3482	106.086	8.30004	4920.74	86.0868	972830	37.1094	4.8512	1627.98	988.186	31.5358	76349.5	25273.8	62.0459	1.26113e+06	993196	6.23781	0.0477443	103.044	8.14795	34.0675	4.69911	4.11015	-2959591463707652910	0.00957791	42	4	12500	19	0.37144	0.6284	0.99984	1590114449587675323	True	True	True
172	172	0.01	8	2	72.6678	53.2394	77.5744	8.18008	5280.61	415.859	531030	28.3308	4.66269	2834.43	802.785	37.676	81931.6	43987.7	62.0459	723636	641421	10.24	0.0467676	74.5118	7.96133	25.2682	4.44393	19.4487	-5783648748449743143	0.00952099	42	3	12500	31	0.3404	0.6596	1	1590114387611033244	True	True	True
174	174	0.00631	14	5	100.561	45.3581	177.756	9.02061	10112.5	15.2327	5663730	61.0335	5.37303	2057.36	1855.36	40.6902	147656	30057.3	58.397	7.59333e+06	5.34552e+06	6.05917	0.0367855	174.453	8.9174	57.7308	5.26982	0.560343	-3470121482614085118	0.00944796	42	3	12500	42	0.3478	0.6506	0.9984	1590115486304892436	True	True	True
176	176	0.00631	12	4	91.9032	45.0934	145.056	8.83716	8446.2	28.2956	3171930	48.615	5.1279	2033.42	1770.8	32.3828	119730	28841.1	56.692	4.08395e+06	2.95808e+06	4.29681	0.0405839	141.851	8.71392	45.4106	5.00466	1.14835	8799905969568142923	0.00806174	42	4	12500	21	0.35246	0.6473	0.99976	1590115087615711160	True	True	True
178	178	0.001585	10	3	89.0101	50.9092	114.295	8.71046	7922.8	514.225	1516030	38.3039	4.91093	2591.74	1812.87	28.6064	139562	45668.6	70.4499	1.96687e+06	1.54475e+06	7.11111	0.0383589	111.034	8.54743	35.0432	4.74789	19.7251	981211836129003067	0.00984379	42	0	12500	25	0.4125	0.5875	1	1590114931439245674	True	True	True
181	181	0.001	16	5	125.139	59.627	192.15	9.47042	15659.8	104.678	7392830	62.1013	5.4064	3555.38	3690.67	35.3421	267004	60636.9	68.1956	1.02334e+07	7.50023e+06	7.33865	0.0266554	188.525	9.35714	58.4765	5.29312	2.79023	4980573621573653097	0.00949849	42	2	12500	60	0.3945	0.6039	0.9984	1590167173225078765	True	True	True
184	184	0.003162	16	4	113.209	56.0079	154.888	9.21532	12816.4	75.9864	5629230	50.6115	5.20469	3136.89	2847.92	31.4956	218526	53502	68.1956	7.43827e+06	5.46242e+06	4.29681	0.0419549	151.717	9.09335	47.4404	5.08273	3.188	-3898319721660655299	0.00979049	42	2	12500	19	0.36934	0.6305	0.99984	1590115173573325175	True	True	True
185	185	0.003162	12	2	88.9203	59.5823	83.5157	8.60446	7906.81	687.022	1186530	29.3517	4.73561	3550.05	1375.29	35.1767	171321	76932.8	86.6592	1.61514e+06	1.37838e+06	9.98872	0.0409236	80.3196	8.37618	26.1556	4.50732	28.1154	-1575375827339164790	0.00978877	42	1	12500	37	0.3521	0.6479	1	1590114807000591672	True	True	True
187	187	0.01	16	3	96.61	50.617	116.894	8.84042	9333.5	40.7746	3865630	40.004	4.99593	2562.08	1669.76	31.741	175741	48257.2	75.3071	5.15744e+06	3.91129e+06	5.22449	0.0472281	113.841	8.68778	36.9512	4.8433	1.9257	6070358833646617446	0.00947462	42	3	12500	15	0.3442	0.6558	1	1590114644452258838	True	True	True
192	192	0.001585	16	6	130.106	58.8236	225.431	9.56998	16927.6	27.1504	9156430	73.572	5.57369	3460.22	3814.29	42.2315	288618	59014.4	68.1956	1.15611e+07	7.93648e+06	4.09542	0.0329705	222.019	9.48019	70.1598	5.4839	0.895162	-8481762122677257250	0.00884818	42	0	12500	79	0.38996	0.6098	0.99976	1590167171478100298	True	True	True
196	196	0.001	12	4	106.975	56.757	151.974	9.10326	11443.7	485.949	3171930	49.3956	5.15793	3221.35	2798.23	29.9607	222962	62778.6	77.9263	4.09902e+06	3.09657e+06	5.36729	0.0388206	148.725	8.97831	46.1468	5.03297	18.8648	1341775228232666432	0.00976725	42	2	12500	26	0.425	0.575	1	1590115687095427805	True	True	True
198	198	0.003162	12	4	98.4416	49.5309	148.356	8.96408	9690.75	91.6986	3171930	48.7376	5.13262	2453.31	2226.77	30.7573	150339	38076	62.0459	4.13994e+06	3.05369e+06	4.40312	0.0427091	145.202	8.8428	45.5842	5.01134	3.91636	-6747634100443282140	0.00981255	42	4	12500	20	0.36496	0.6348	0.99976	1590115185821746249	True	True	True
199	199	0.003162	10	6	97.1041	44.8154	204.541	9.02025	9429.2	14.3213	3585280	68.9423	5.45186	2008.42	2054.75	43.2256	133662	28486.8	56.692	4.57666e+06	3.19502e+06	3.84821	0.0395298	201.31	8.93523	65.7116	5.36684	0.566116	1817495499038860681	0.00987104	42	1	12500	68	0.3772	0.6224	0.9996	1590115014730529836	True	True	True
201	201	0.01	12	4	87.116	41.808	142.212	8.7278	7589.2	16.6884	3171930	48.5306	5.12466	1747.91	1477.54	33.4255	107583	24794.5	56.692	4.00322e+06	2.84241e+06	4.12799	0.0446451	139.103	8.60823	45.4216	5.00508	0.745056	1534727104028171244	0.00962298	42	2	12500	20	0.3398	0.6598	0.9996	1590114391354979160	True	True	True
204	204	0.001	16	4	124.078	65.8148	158.773	9.36477	15395.4	456.204	5629230	51.2061	5.22756	4331.58	3679.74	30.5632	321754	90542.9	83.5918	7.20811e+06	5.4276e+06	5.04278	0.0374126	155.488	9.23839	47.9204	5.10119	17.0678	5812349128615729751	0.00982314	42	0	12500	23	0.4214	0.5786	1	1590115471399696895	True	True	True
205	205	0.001585	12	2	91.6995	61.8246	84.2779	8.65891	8408.79	1024.58	1186530	29.4129	4.73998	3822.29	1535.04	35.1617	158332	71982.9	75.3071	1.60675e+06	1.37363e+06	11.497	0.0370077	80.9813	8.42344	26.1163	4.50451	37.9171	-10688740159849512	0.00923964	42	0	12500	56	0.3628	0.6372	1	1590114932607843773	True	True	True
206	206	0.00631	14	2	91.259	60.1306	84.0796	8.64475	8328.21	356.893	1611780	29.8435	4.77074	3615.69	1314.45	36.8687	156815	68093.4	75.3071	2.2789e+06	1.94367e+06	10.24	0.0419243	80.9077	8.41818	26.6716	4.54417	14.9625	3429072442328821228	0.00930815	42	0	12500	27	0.3276	0.6724	1	1590114406986281448	True	True	True
207	207	0.00631	14	6	106.337	46.3997	209.73	9.15679	11307.5	7.7896	7014380	72.214	5.53795	2152.93	2054.07	46.7086	170143	32412.3	60.18	9.01052e+06	6.11087e+06	4	0.0396117	206.501	9.07183	68.9854	5.45299	0.308559	-127866482121014666	0.0086505	42	0	12500	55	0.36142	0.6385	0.99992	1590114406985267304	True	True	True
208	208	0.01	14	2	87.4771	57.2887	82.9742	8.56579	7652.25	211.967	1611780	29.8087	4.76825	3281.99	1134.19	36.2025	139327	59768.4	72.8178	2.33083e+06	1.99072e+06	11.8078	0.0458097	79.891	8.34555	26.7255	4.54802	9.71015	871334127900106982	0.00930084	42	4	12500	25	0.3277	0.6723	1	1590114875400752623	True	True	True
209	209	0.01	14	5	96.4615	44.5045	174.546	8.92028	9304.82	13.416	5663730	61.511	5.38795	1980.65	1546.69	43.5324	131899	28093.3	56.692	7.24921e+06	5.06537e+06	5.46577	0.0385293	171.289	8.81852	58.2547	5.28619	0.516909	-5083040002587004113	0.00971974	42	3	12500	34	0.3546	0.6438	0.9984	1590115228321753189	True	True	True
211	211	0.001	10	3	90.9913	52.6388	114.87	8.73923	8279.41	677.262	1516030	38.4255	4.91701	2770.84	1915.17	28.4053	167027	55912.7	80.6845	1.95169e+06	1.53818e+06	7.82776	0.0372933	111.581	8.57479	35.1366	4.75256	25.2573	6568558403331794652	0.009968	42	0	12500	30	0.4499	0.5501	1	1590115294931657852	True	True	True
212	212	0.003162	10	4	89.8358	45.6566	144.061	8.7989	8070.48	96.4728	2205780	47.5837	5.08824	2084.53	1892.2	30.5405	121442	31383.2	60.18	2.88622e+06	2.14214e+06	4.74684	0.0416736	140.883	8.67668	44.4058	4.96601	4.02037	2235019809354273429	0.00922027	42	3	12500	21	0.37336	0.6264	0.99976	1590114986585127755	True	True	True
215	215	0.00631	8	2	73.9782	53.4387	78.1227	8.21925	5472.77	540.415	531030	28.2509	4.65698	2855.69	871.777	36.9511	87585.8	45712.6	64	741573	655623	11.9679	0.0461176	75.0461	7.9995	25.1743	4.43722	24.9226	3245632698784002773	0.00998446	42	2	12500	35	0.3477	0.6523	1	1590114487090865043	True	True	True
217	217	0.001585	12	3	97.6657	55.5047	117.417	8.86658	9538.59	470.065	2179230	38.9949	4.94548	3080.77	2160.25	28.5954	185848	60039.9	77.9263	2.79428e+06	2.18032e+06	6.29912	0.0381963	114.152	8.70332	35.7299	4.78223	17.9547	7096428205270475247	0.00960831	42	3	12500	23	0.4145	0.5855	1	1590115401019705097	True	True	True
218	218	0.001585	10	2	85.1651	58.8169	82.2129	8.51141	7253.09	1066.69	826280	28.9117	4.70418	3459.43	1318.28	36.0932	132060	62998.5	72.8178	1.09388e+06	941535	10.24	0.0372897	78.9239	8.27648	25.6226	4.46925	39.7766	426248914965896853	0.00928041	42	1	12500	64	0.3618	0.6382	1	1590114990404007054	True	True	True
221	221	0.00631	16	3	101.584	54.3691	118.984	8.94494	10319.3	88.4726	3865630	39.9877	4.99512	2956	2035.94	30.7025	187879	53833.9	72.8178	5.18237e+06	3.9772e+06	5.51603	0.0410781	115.792	8.78533	36.7955	4.83551	3.63429	-5623405005145988537	0.00803403	42	0	12500	16	0.34622	0.6537	0.99992	1590114390110650719	True	True	True
223	223	0.01	10	4	80.401	40.6014	138.753	8.59476	6464.31	20.1728	2205780	47.7254	5.09369	1648.48	1287.64	34.061	89003.9	22713	55.0607	2.74211e+06	1.99109e+06	4.29681	0.0435173	135.619	8.4742	44.5908	4.97313	0.877866	8705854758196026119	0.00980308	42	2	12500	24	0.3527	0.6465	0.9992	1590114322200139176	True	True	True
225	225	0.00631	16	6	112.753	48.9223	213.634	9.25953	12713.1	6.90411	9156430	74.0222	5.58554	2393.4	2191.67	49.2071	191291	36030.1	60.18	1.16016e+07	7.79050e+06	3.59594	0.0399674	210.414	9.17479	70.8025	5.50081	0.275939	-3434481787209509561	0.00929861	42	4	12500	57	0.35884	0.6406	0.99944	1590116868382251644	True	True	True
226	226	0.00631	14	2	90.3334	58.8224	83.9312	8.63414	8160.12	326.053	1611780	29.7095	4.76117	3460.08	1317.47	35.1499	148572	63010.4	72.8178	2.23577e+06	1.89106e+06	9.17839	0.0409439	80.7357	8.40589	26.514	4.53291	13.3499	3429072442328821228	0.00884099	42	1	12500	27	0.3285	0.6715	1	1590114572046559418	True	True	True
227	227	0.01	12	5	90.1769	43.4732	171.094	8.81242	8131.87	15.1433	4164630	60.1647	5.34588	1889.91	1433.27	42.6312	111958	26036.4	55.0607	5.30067e+06	3.78613e+06	5.56699	0.0399434	167.874	8.71178	56.9444	5.24525	0.604874	-9155870155226613232	0.00873336	42	3	12500	38	0.34744	0.6516	0.99904	1590114982789803001	True	True	True
230	230	0.001	8	4	87.1736	46.65	142.303	8.7313	7599.24	508.417	1414630	46.7505	5.05619	2176.22	1920.76	29.0152	138361	39638.5	72.8178	1.83294e+06	1.39235e+06	5.61866	0.0406432	139.1	8.60811	43.5476	4.933	20.6637	217228522785232791	0.00998408	42	3	12500	30	0.4419	0.5581	1	1590115921079563864	True	True	True
231	231	0.00631	10	5	86.2736	41.2082	169.166	8.75218	7443.13	17.0192	2895530	58.338	5.2888	1698.12	1490.24	39.6754	102477	23396.3	55.0607	3.85812e+06	2.79198e+06	6.05917	0.0360046	165.842	8.6483	55.0139	5.18492	0.612767	766653553017414007	0.00915497	42	0	12500	37	0.37162	0.6267	0.99832	1590114224226909644	True	True	True
232	232	0.01	14	2	86.8819	56.4636	82.8964	8.56023	7548.46	204.015	1611780	29.8384	4.77037	3188.14	1119.87	36.2539	132969	56172.5	70.4499	2.29443e+06	1.94814e+06	10.6351	0.046203	79.8217	8.34061	26.7637	4.55075	9.42612	871334127900106982	0.00997782	42	3	12500	24	0.3262	0.6738	1	1590114716782591592	True	True	True
235	235	0.001	12	3	99.8524	57.5591	118.11	8.90123	9970.51	662.531	2179230	39.2391	4.95769	3313.05	2277.72	28.3875	208385	69257.5	83.5918	2.74883e+06	2.15028e+06	6.89399	0.0348379	114.753	8.73337	35.8821	4.78984	23.0812	5914637055047857437	0.00931725	42	4	12500	29	0.4385	0.5615	1	1590116043550604017	True	True	True
240	240	0.001585	16	3	112.661	63.5592	122.613	9.12638	12692.5	472.2	3865630	40.4605	5.01876	4039.78	2820.79	29.1578	285281	90814.1	89.8985	4.92391e+06	3.82015e+06	6.05917	0.0353662	119.271	8.95928	37.1185	4.85166	16.6999	-7410018531192978725	0.00911747	42	0	12500	20	0.406	0.594	1	1590115110856198448	True	True	True
241	241	0.01	16	6	109.125	49.5924	210.625	9.18034	11908.2	5.62377	9156430	74.7574	5.60489	2459.4	1861.57	52.7693	184736	38170.5	62.0459	1.14663e+07	7.86677e+06	4	0.0456125	207.537	9.09909	71.6698	5.52363	0.256515	-6151867090777313790	0.00949361	42	3	12500	50	0.35722	0.6423	0.99952	1590116012359272373	True	True	True
242	242	0.003162	14	5	106.774	48.4855	181.932	9.15112	11400.7	20.3936	5663730	60.7738	5.36492	2350.85	2369.65	37.6712	182433	37635.1	64	7.8158e+06	5.58665e+06	6.05917	0.034018	178.551	9.04547	57.393	5.25927	0.693749	7217791444773154338	0.00919037	42	2	12500	45	0.3574	0.6414	0.9988	1590115527619937681	True	True	True
243	243	0.001	14	4	115.835	61.3504	155.661	9.24506	13417.7	478.882	4313080	50.3732	5.19553	3763.87	3253.02	30.0201	261419	73347.6	77.9263	5.54159e+06	4.1744e+06	5.27145	0.0372921	152.372	9.11856	47.0842	5.06903	17.8585	1754727041327055591	0.00962193	42	1	12500	24	0.4187	0.5813	1	1590115519388452804	True	True	True
244	244	0.003162	16	3	108.265	59.8627	121.205	9.05597	11721.2	240.543	3865630	40.1123	5.00135	3583.54	2499.69	29.2874	220695	67488.1	75.3071	5.09794e+06	3.95545e+06	5.61866	0.0406674	118.002	8.89585	36.91	4.84123	9.78225	-8900944018555765171	0.00982439	42	1	12500	16	0.3833	0.6167	1	1590114929201042367	True	True	True
248	248	0.001	16	6	135.598	63.9907	228.503	9.65082	18387	64.8823	9156430	74.0702	5.5868	4094.81	4279.18	42.2273	334746	74565.3	72.8178	1.15244e+07	8.09496e+06	4.40312	0.0302683	225.005	9.55878	70.5725	5.49476	1.96388	92221832124007338	0.00951378	42	1	12500	96	0.3881	0.6115	0.9996	1590167532714882939	True	True	True
249	249	0.003162	16	2	100.317	64.855	86.7141	8.83292	10063.5	580.381	2102030	30.1371	4.79171	4206.17	1763.75	35.0057	203014	84864.9	80.6845	2.86436e+06	2.40712e+06	9.39955	0.0392023	83.4751	8.60156	26.8981	4.56035	22.7523	-5731590468595689123	0.00948876	42	0	12500	33	0.3433	0.6567	1	1590114751592462324	True	True	True
253	253	0.00631	10	5	86.0881	41.6634	169.109	8.75038	7411.16	17.8719	2895530	58.4672	5.29284	1735.84	1474.99	40.1002	105060	24623.5	56.692	3.85254e+06	2.80535e+06	6.42447	0.0345986	165.745	8.64526	55.1033	5.18771	0.618344	766653553017414007	0.00820903	42	3	12500	42	0.37392	0.6248	0.99872	1590115054842351428	True	True	True
256	256	0.003162	10	3	85.6067	48.1839	113.073	8.64936	7328.51	287.961	1516030	38.0421	4.89784	2321.69	1629.96	28.9882	121030	38357.1	66.0479	1.98596e+06	1.55174e+06	6.11786	0.0423866	109.912	8.49132	34.8811	4.73979	12.2057	-960831693199451593	0.00970328	42	3	12500	20	0.3896	0.6104	1	1590114912409886975	True	True	True
260	260	0.01	12	4	87.3029	42.3462	142.5	8.73886	7621.8	17.9096	3171930	48.8025	5.13512	1793.2	1469.06	34.0027	111294	26200.8	58.397	3.9649e+06	2.82091e+06	4.03143	0.0409482	139.304	8.61596	45.6071	5.01222	0.733368	1534727104028171244	0.0087676	42	0	12500	22	0.34978	0.6495	0.99928	1590114042138656450	True	True	True
262	262	0.001585	16	2	103.431	67.3783	87.54	8.89191	10698	883.357	2102030	30.2857	4.80232	4539.83	1976.72	35.1394	215812	91595.2	80.6845	2.75943e+06	2.31014e+06	9.17839	0.0371831	84.2481	8.65678	26.9938	4.56718	32.846	-2851707175462957610	0.00998138	42	1	12500	49	0.3678	0.6322	1	1590115472240938005	True	True	True
266	266	0.00631	10	2	79.5972	54.9989	80.4082	8.3825	6335.72	449.369	826280	28.6656	4.6866	3024.88	1038.48	34.938	98297.8	46941.9	62.0459	1.14663e+06	994494	10.24	0.0453419	77.3147	8.16154	25.5721	4.46564	20.3753	5533540453786753983	0.00999609	42	4	12500	32	0.3402	0.6598	1	1590114763246614706	True	True	True
268	268	0.003162	12	5	99.4355	46.0368	177.911	9.02546	9887.41	22.2686	4164630	59.6323	5.32925	2119.39	2113.87	37.5243	144370	30962.9	58.397	5.81661e+06	4.21796e+06	7.18577	0.0347713	174.552	8.92049	56.2733	5.22428	0.774309	-615072264321197290	0.0098949	42	0	12500	43	0.37066	0.6279	0.99856	1590114576830805675	True	True	True
270	270	0.001585	8	4	84.7661	44.7055	141.284	8.69211	7185.29	316.749	1414630	46.6536	5.05247	1998.58	1788.79	29.4284	114986	31998.8	64	1.84619e+06	1.39534e+06	5.4162	0.0401375	138.069	8.56844	43.4381	4.92879	12.7135	-3178737438246148975	0.00952937	42	3	12500	28	0.41022	0.5897	0.99992	1590115200376287884	True	True	True
271	271	0.001	16	2	104.768	68.5317	87.8732	8.91571	10976.3	1009.3	2102030	30.3181	4.80464	4696.59	2081.07	34.9007	246711	105576	89.8985	2.75568e+06	2.31072e+06	10.3692	0.0355954	84.5376	8.67746	26.9826	4.56638	35.9265	3878930905162672824	0.0098738	42	0	12500	68	0.3669	0.6331	1	1590115294930477227	True	True	True
274	274	0.01	10	2	77.4318	54.0951	79.6889	8.33112	5995.68	314.002	826280	28.9223	4.70494	2926.28	914.133	37.0982	95952.4	46842	64	1.13665e+06	989042	9.74658	0.0466815	76.6245	8.11223	25.8579	4.48605	14.6581	159914500585748848	0.00936163	42	0	12500	29	0.337	0.663	1	1590114033680315192	True	True	True
277	277	0.01	16	6	108.925	49.6201	209.729	9.15676	11864.8	5.87988	9156430	74.1474	5.58883	2462.15	1836.56	51.6297	178527	37064.5	60.18	1.13255e+07	7.73668e+06	3.34367	0.0431528	206.586	9.07405	71.0044	5.50612	0.253733	-6151867090777313790	0.00994384	42	2	12500	50	0.3516	0.6476	0.9992	1590115420659350885	True	True	True
279	279	0.001	14	2	99.5052	66.2581	86.4139	8.81148	9901.28	1146.3	1611780	29.9429	4.77783	4390.14	1853.87	35.4837	231026	102447	93.3229	2.16228e+06	1.8355e+06	11.9679	0.037094	83.1196	8.57617	26.6486	4.54253	42.521	3578242393471216772	0.00995193	42	3	12500	72	0.3777	0.6223	1	1590116469104635165	True	True	True
280	280	0.01	14	3	90.6099	48.1179	114.746	8.73303	8210.16	45.6928	2962430	39.4843	4.96995	2315.33	1494.86	31.6524	131384	37066.9	64	3.95551e+06	3.02061e+06	5.61866	0.0449359	111.643	8.57791	36.3818	4.81482	2.05324	-5125843615822465566	0.00877881	42	2	12500	16	0.34324	0.6566	0.99984	1590114461927544743	True	True	True
281	281	0.001585	12	6	113.545	53.0758	215.893	9.31899	12892.4	33.2685	5157330	71.1165	5.50907	2817.04	2965.59	42.9289	206301	45094.1	64	6.53469e+06	4.57927e+06	4.16095	0.0310306	212.421	9.2276	67.6437	5.41768	1.03234	-661802221272114476	0.00886611	42	4	12500	80	0.388	0.6116	0.9996	1590117782147614478	True	True	True
283	283	0.01	16	5	102.771	46.5769	177.861	9.02388	10561.9	14.2376	7392830	62.448	5.41724	2169.41	1691.29	43.4937	163851	33672.3	62.0459	9.51512e+06	6.59878e+06	5.56699	0.0400684	174.643	8.92334	59.2309	5.3167	0.570476	7889679010538369184	0.0098876	42	1	12500	34	0.35234	0.6463	0.99864	1590114589987387924	True	True	True
